MQ2,MQ4,MQ5,MQ7,MQ135
103,281,462,578,319
105,280,462,579,319
103,282,462,578,317
102,280,462,579,316
103,280,462,578,318
104,280,463,579,318
103,281,464,577,319
104,280,461,577,318
103,280,462,577,318
105,281,463,577,317
104,280,462,577,319
104,281,463,579,316
104,280,462,578,319
104,280,462,579,318
105,280,462,578,318
103,280,463,579,319
104,280,463,580,317
104,276,462,577,318
105,279,463,580,319
104,275,463,579,318
103,277,462,578,318
103,276,461,577,320
104,276,463,578,318
104,276,462,577,320
105,279,464,579,317
103,277,463,579,319
103,279,463,577,319
105,281,463,579,318
103,281,463,578,320
105,281,462,578,318
103,280,463,579,317
104,280,461,577,319
104,280,462,578,317
104,278,462,577,319
105,278,463,579,319
103,275,463,577,319
104,279,462,578,319
104,278,463,579,317
105,279,463,579,319
103,279,462,578,319
103,279,461,578,317
105,279,462,578,317
102,276,463,579,318
103,278,462,578,317
105,277,461,578,319
104,279,462,577,320
105,279,462,578,320
102,278,462,577,317
102,278,461,577,317
102,277,461,577,317
103,280,461,578,318
105,279,463,579,319
102,277,461,577,317
104,278,461,578,319
105,279,463,578,318
102,279,463,578,319
105,279,463,579,319
103,279,463,577,319
104,279,463,577,317
101,278,463,577,317
104,277,461,579,320
105,279,463,578,317
103,279,462,579,318
105,278,463,579,319
105,279,462,579,320
105,280,462,578,319
104,277,461,578,320
102,279,463,578,317
105,281,463,577,319
103,279,462,577,317
104,277,463,577,318
105,279,463,580,319
105,279,462,578,320
105,278,462,577,319
104,277,461,577,318
102,279,463,579,317
105,278,462,579,319
105,280,461,577,318
103,281,462,579,319
105,279,463,577,319
104,278,461,577,319
104,279,462,578,319
103,278,461,578,318
102,277,462,578,318
104,278,462,578,319
102,278,461,577,317
105,279,462,578,320
104,277,462,578,319
104,278,461,578,318
106,278,461,577,320
102,278,462,577,319
104,280,463,579,317
102,279,463,578,319
105,280,462,579,319
104,280,462,578,320
105,279,463,578,319
103,278,462,577,317
104,277,464,579,318
102,276,461,577,317
102,279,462,579,317
104,278,461,577,319
104,279,462,578,318
106,279,463,577,319
104,278,462,578,318
102,279,463,579,318
105,279,462,578,320
104,277,461,579,318
103,279,461,578,317
105,278,462,577,319
105,279,462,578,320
102,280,462,578,319
104,279,462,578,317
104,279,461,577,319
105,279,463,579,319
105,280,463,579,319
105,280,463,578,320
101,280,463,579,317
103,280,461,579,317
105,280,463,578,320
103,280,462,578,319
105,280,462,579,318
104,278,461,577,318
104,279,463,579,319
104,280,461,579,319
106,279,462,577,320
102,279,462,578,317
103,279,463,578,318
104,279,463,577,320
104,279,461,577,318
102,279,462,578,320
105,281,463,578,319
102,278,462,578,318
102,279,462,577,318
101,278,462,578,317
103,279,463,578,318
105,279,463,578,319
103,279,463,577,319
104,278,462,577,317
101,277,461,577,317
105,278,461,577,320
104,280,463,579,318
105,279,462,579,319
102,279,462,576,318
103,279,463,579,317
102,278,462,577,319
102,278,461,578,320
104,280,463,577,320
103,281,462,578,319
105,281,462,579,319
102,279,462,578,317
106,279,463,578,319
104,278,462,579,317
103,279,463,579,318
103,280,463,578,320
105,279,462,579,318
103,279,462,578,319
102,279,461,577,317
102,279,463,579,319
104,278,461,577,318
102,279,461,577,318
102,279,463,579,318
103,279,462,579,317
104,279,461,576,319
105,280,461,579,319
105,279,461,577,319
102,278,461,578,318
105,280,463,577,319
103,280,463,578,317
103,279,461,577,319
103,279,462,579,318
105,279,462,577,319
104,278,461,579,317
103,280,461,578,319
102,280,462,577,317
103,280,462,577,317
103,279,462,578,319
101,279,463,579,317
103,280,462,578,318
101,281,463,578,317
104,280,461,579,318
102,279,463,579,317
103,280,461,578,319
105,280,463,579,319
105,281,462,577,319
104,278,461,577,318
103,279,462,578,320
105,279,461,577,319
105,279,462,577,320
103,279,461,577,319
103,280,461,577,319
102,279,461,577,317
103,279,461,577,318
104,278,461,576,319
103,279,462,578,317
102,279,462,578,319
105,280,462,577,319
104,280,463,579,318
104,279,462,578,318
105,281,462,579,320
103,279,461,576,318
104,281,461,577,319
103,281,463,578,319
105,279,462,578,320
104,278,461,577,319
103,281,462,576,317
104,281,463,578,317
103,280,461,577,319
104,278,460,576,318
103,279,462,578,316
104,279,462,577,319
104,278,460,576,319
102,279,462,576,317
105,279,461,577,318
104,278,460,577,319
104,279,461,577,318
102,280,463,578,318
102,278,462,578,317
103,280,462,578,318
105,279,462,579,318
103,280,463,577,317
102,278,461,577,318
102,279,462,578,317
103,281,461,578,320
102,279,462,578,319
104,279,462,578,319
104,278,462,576,317
103,279,462,576,317
103,279,460,577,318
103,279,462,577,316
104,279,463,577,319
103,279,461,578,319
105,280,460,577,319
101,279,462,576,317
104,279,462,579,318
103,280,462,577,319
104,278,460,577,319
104,279,462,578,316
104,278,462,579,319
105,279,462,578,319
103,279,461,577,318
104,279,461,577,318
102,279,462,577,318
104,279,462,578,317
104,280,461,576,320
103,278,461,576,316
103,279,462,578,317
103,279,462,577,316
104,278,461,578,318
103,279,461,577,318
103,278,462,578,317
102,278,460,577,317
104,278,462,578,319
103,279,462,578,319
103,279,461,576,319
103,281,461,578,320
105,279,462,578,319
102,279,461,579,317
104,279,462,578,318
104,279,461,579,319
105,279,461,576,319
103,279,462,577,320
104,279,461,576,317
105,279,462,578,320
104,278,462,577,319
102,277,460,577,319
103,278,461,576,318
104,279,461,578,317
101,278,460,576,316
103,279,462,577,316
103,279,461,578,319
104,280,461,577,318
103,278,460,578,318
103,279,462,578,317
103,278,460,578,318
105,279,461,577,319
102,277,460,577,318
101,277,460,576,317
102,278,460,576,316
103,280,461,577,318
103,280,462,578,319
105,279,462,578,319
102,279,462,578,318
103,279,462,578,319
104,278,460,577,319
103,279,461,577,319
103,280,462,576,319
103,279,462,577,318
102,277,461,576,317
101,279,461,576,317
103,279,461,577,318
101,278,461,578,318
103,280,460,578,317
102,279,461,578,316
103,279,461,578,319
103,277,462,576,317
101,279,461,578,317
103,280,461,576,317
103,280,461,578,317
102,278,461,577,317
104,279,461,577,319
103,279,461,576,317
101,278,462,576,317
103,279,461,578,317
103,277,460,578,318
102,278,460,577,316
104,277,460,578,319
102,279,460,578,317
103,279,461,578,319
101,280,460,577,318
103,280,460,578,319
103,279,461,577,317
102,280,460,577,319
103,278,461,578,316
103,279,461,578,317
102,278,460,577,318
103,279,461,576,317
103,279,460,578,318
104,278,460,576,319
104,278,461,578,318
103,278,461,578,318
103,279,461,576,318
102,280,461,576,317
103,279,462,578,318
103,279,461,578,316
103,279,462,576,317
103,279,462,576,317
103,277,460,578,317
104,278,462,577,318
103,280,460,576,319
105,279,462,578,317
104,279,460,578,317
104,279,462,575,317
103,278,461,576,319
104,278,461,576,319
103,279,461,576,318
103,278,459,576,318
102,278,461,578,320
104,278,460,578,318
103,278,461,576,318
104,280,460,576,318
104,277,461,576,317
103,279,460,576,317
104,278,461,578,318
103,279,461,576,318
102,278,461,576,318
103,280,460,577,318
102,277,460,578,318
103,279,460,577,318
103,279,461,576,318
103,277,460,577,319
103,278,461,577,318
103,279,460,579,318
105,278,460,577,319
102,278,460,577,319
103,280,460,578,318
103,278,461,578,318
105,278,460,577,318
103,278,460,578,317
102,278,461,576,316
103,279,461,577,318
102,278,461,576,318
104,278,461,575,319
103,279,460,577,318
102,278,461,576,319
103,277,460,577,319
103,278,460,576,318
102,277,460,577,318
103,278,460,578,318
104,278,460,578,318
103,278,460,576,318
103,278,460,577,319
103,280,459,578,318
102,278,461,576,318
103,278,461,576,318
102,279,461,576,318
102,279,461,575,318
103,279,461,577,318
102,279,461,578,318
103,278,460,578,317
103,279,459,577,316
102,278,461,576,318
102,279,461,578,318
103,278,460,578,316
103,280,460,576,317
103,278,461,577,317
104,278,461,578,318
103,280,460,577,318
103,280,461,576,317
101,278,461,578,317
104,278,461,576,318
103,279,460,576,317
101,278,461,576,318
101,280,460,578,318
104,278,461,578,319
103,280,460,577,316
102,278,460,576,318
104,278,460,577,318
102,278,461,576,317
104,279,461,576,316
104,278,460,577,319
104,279,461,576,319
103,279,461,575,317
103,277,460,578,318
103,278,461,577,318
103,279,461,577,316
103,277,460,577,317
103,279,459,578,318
103,278,462,576,317
103,278,461,576,318
103,278,461,577,318
103,279,461,577,316
104,278,462,577,318
103,278,459,578,318
102,279,460,576,318
102,277,461,576,319
103,278,462,576,316
104,278,460,576,318
103,278,459,578,318
103,278,460,576,317
103,279,460,576,319
102,278,460,577,318
103,278,461,577,318
104,277,460,577,318
102,279,460,577,318
104,278,461,575,318
103,278,461,577,317
103,278,461,576,318
103,279,460,577,317
103,279,460,577,318
103,278,461,578,318
101,278,461,577,318
103,279,461,577,318
103,278,462,576,317
105,277,461,576,319
102,279,462,576,318
103,281,460,577,318
103,278,461,578,318
102,280,461,576,318
103,276,461,577,319
103,280,460,578,317
102,279,461,576,318
102,279,460,577,319
104,278,461,575,317
100,278,461,578,316
103,279,460,576,317
103,279,461,575,316
103,279,460,577,317
103,278,461,575,317
103,277,460,577,318
103,278,461,576,318
104,278,461,578,318
103,278,460,575,318
103,278,460,576,318
102,277,460,575,317
104,277,460,578,317
103,278,460,576,317
102,278,460,576,317
104,277,461,578,317
102,278,461,575,317
104,277,459,577,317
103,278,460,577,317
103,278,460,577,318
103,278,460,577,316
103,278,460,577,316
102,278,460,577,319
103,278,460,577,318
102,278,461,577,316
103,278,461,577,318
102,278,461,577,317
104,277,461,576,318
102,278,460,577,318
104,278,459,577,316
104,278,460,577,318
104,277,461,575,318
102,278,460,575,320
104,277,459,578,318
100,277,461,576,319
103,277,459,577,316
103,279,459,577,319
103,278,460,576,316
104,277,461,575,318
104,276,459,577,318
104,276,460,577,318
103,278,460,575,317
103,278,460,576,318
103,278,460,576,318
102,278,460,577,318
103,279,460,576,317
104,278,461,577,318
103,278,461,575,317
103,278,460,577,318
101,277,460,575,318
103,278,460,577,316
103,277,459,575,316
103,277,461,575,318
103,278,460,577,319
104,277,460,577,317
103,278,461,577,317
103,278,460,576,317
103,278,459,577,317
104,278,461,575,319
102,278,460,577,318
103,277,461,576,316
102,278,460,577,318
103,278,460,575,316
102,278,461,577,318
103,278,460,577,317
102,278,461,576,317
102,276,460,577,318
102,277,460,576,317
104,277,460,576,318
102,277,461,575,318
104,276,460,575,318
103,276,460,577,317
102,278,460,576,317
103,278,460,576,316
101,277,460,576,318
102,279,461,576,317
102,277,460,577,316
104,277,461,575,318
104,278,461,575,317
103,278,461,577,317
104,277,460,575,317
103,278,460,576,317
102,278,461,575,318
104,277,460,576,318
102,277,461,577,316
103,278,460,577,317
104,277,461,575,318
102,278,461,575,319
101,276,461,575,317
103,277,460,576,316
100,277,461,575,319
104,278,460,577,317
102,277,460,576,319
102,278,461,576,317
103,278,460,577,319
103,278,461,575,317
102,278,460,577,317
102,278,460,576,318
103,278,461,575,317
102,277,461,577,318
102,278,461,577,318
103,277,460,577,317
101,277,461,575,318
105,277,459,577,317
103,276,459,577,318
103,278,461,576,319
103,278,461,576,316
102,277,461,575,317
102,276,460,577,318
103,276,460,578,317
102,277,461,576,318
102,277,460,577,318
103,277,460,576,317
103,278,460,577,316
103,277,459,577,317
103,276,460,576,319
103,278,461,576,316
103,277,460,576,318
103,279,460,577,318
103,278,459,576,318
102,277,460,577,318
102,277,460,577,318
103,277,460,577,317
103,277,460,577,318
103,278,461,576,316
102,277,461,575,319
103,277,459,576,318
104,278,460,577,318
104,277,460,577,317
103,278,460,576,318
103,277,460,576,316
103,277,460,576,316
103,276,460,577,317
104,277,460,575,317
103,278,461,575,316
104,277,460,576,318
103,276,460,577,317
103,276,460,577,318
102,277,459,577,318
104,278,461,575,318
102,279,461,575,316
101,278,461,577,318
102,278,460,575,318
104,276,460,577,317
102,276,460,577,318
103,276,461,575,317
103,277,460,576,316
103,277,461,576,317
103,277,460,576,318
103,276,460,577,318
103,277,461,575,317
102,276,460,577,319
103,277,460,576,317
103,277,461,575,317
102,277,460,575,316
103,277,460,575,317
104,276,460,577,319
102,277,461,576,318
103,276,459,576,316
103,276,459,577,317
103,276,459,576,317
102,275,460,575,317
104,275,460,575,317
103,276,459,575,318
104,276,461,575,317
102,276,460,576,318
103,276,459,576,318
104,277,460,576,318
102,277,460,577,317
103,276,459,577,317
101,278,460,575,318
102,277,460,575,318
103,276,460,577,318
104,276,460,575,318
102,276,460,575,318
102,275,460,576,318
102,277,459,577,318
103,276,460,577,317
103,277,459,576,318
103,277,459,576,318
102,278,459,575,317
102,277,460,576,318
104,277,460,575,319
103,277,459,576,318
104,277,460,576,317
102,279,461,577,317
103,278,460,575,317
102,277,460,575,318
103,277,460,575,318
102,277,459,576,318
102,278,460,575,318
103,276,459,577,318
102,277,460,576,318
102,277,460,576,317
103,277,461,575,318
102,277,458,576,317
103,275,460,575,319
103,277,460,577,318
103,277,461,575,318
102,277,460,576,317
105,276,461,574,319
102,277,460,575,316
101,276,460,577,319
103,277,460,575,317
102,277,460,575,318
101,276,460,576,318
101,274,460,576,318
102,276,459,576,318
102,278,459,577,317
102,277,460,575,318
104,277,459,576,318
102,278,460,576,318
104,276,460,577,318
103,277,459,577,317
103,278,461,575,318
103,277,460,577,318
102,277,460,575,316
102,278,460,575,317
103,277,460,575,317
102,277,459,576,317
103,276,461,577,316
103,278,460,575,317
102,278,459,575,317
103,279,460,575,318
103,278,460,575,316
104,278,459,576,319
101,276,460,577,318
103,277,459,574,318
101,275,459,575,318
103,276,460,577,317
103,278,460,574,317
104,276,460,575,318
103,277,460,574,317
102,277,459,576,318
103,278,459,576,316
103,278,459,574,316
104,277,460,574,317
104,277,459,576,318
101,279,460,575,317
101,277,460,576,318
103,279,460,574,317
101,278,460,574,317
104,278,458,576,317
103,279,459,575,318
103,280,459,576,317
102,278,459,574,317
103,280,458,575,318
102,279,459,576,318
104,278,459,575,317
103,280,458,576,319
104,278,459,577,318
101,280,459,574,319
102,279,459,576,317
103,280,458,576,317
103,280,459,574,316
101,279,459,574,316
102,278,459,576,316
102,278,460,575,316
101,278,459,575,317
103,279,459,576,317
103,280,459,576,317
103,280,458,576,316
101,279,460,576,316
103,279,459,576,317
102,279,460,574,316
102,278,459,574,317
102,279,460,575,318
101,278,459,575,317
103,280,459,576,316
103,280,459,576,318
102,279,460,576,318
103,279,459,574,318
103,280,458,576,318
103,278,459,576,319
104,278,458,575,318
103,278,460,575,318
102,279,459,576,316
100,279,460,575,318
103,280,458,576,318
103,279,460,574,317
102,279,460,574,316
102,279,459,576,318
101,280,460,574,317
102,280,459,574,317
103,279,459,576,317
103,280,459,576,316
103,280,459,576,318
103,278,458,574,317
102,278,460,576,318
102,280,460,575,316
103,278,460,575,317
102,278,460,574,318
102,280,460,576,317
102,280,459,575,318
101,279,459,576,316
103,280,459,575,317
103,280,459,576,317
101,278,458,576,319
102,279,459,574,316
101,278,459,575,319
103,278,459,575,316
103,279,458,575,318
101,278,459,576,317
102,278,460,575,317
104,278,459,575,317
100,278,460,574,318
103,279,460,577,316
104,279,458,575,318
103,279,459,575,317
103,279,460,574,317
104,278,459,575,317
103,279,459,575,316
101,278,460,574,317
104,278,459,574,318
102,279,460,575,316
104,278,460,575,317
103,278,459,576,317
104,279,458,576,317
103,278,459,575,317
102,278,460,575,318
103,279,460,574,317
101,277,458,575,318
103,279,458,576,317
103,278,459,575,316
103,277,459,575,316
103,278,458,575,318
102,277,459,575,317
103,277,459,574,317
102,277,458,575,316
102,277,458,574,318
103,277,458,576,316
103,278,460,575,318
104,276,459,576,317
103,277,459,576,317
103,278,459,574,316
103,277,458,575,317
102,277,458,577,317
103,277,459,575,317
102,277,460,575,318
103,278,459,576,317
102,277,459,575,317
104,278,460,575,317
103,278,458,575,317
101,277,460,574,318
103,277,458,576,316
101,277,460,575,318
102,277,458,576,317
101,276,459,576,318
102,278,458,575,317
102,276,460,574,318
102,277,458,575,318
103,276,458,575,317
101,276,458,576,318
104,276,460,574,317
103,277,459,575,316
102,277,459,575,318
102,277,459,574,316
103,277,458,575,316
103,276,459,576,317
102,276,460,576,317
102,276,460,576,317
103,277,460,574,316
104,276,459,574,318
104,276,459,574,318
103,277,460,575,317
102,277,458,576,318
103,277,458,576,316
102,276,459,575,317
102,277,458,574,316
103,276,459,575,316
102,277,460,574,317
103,277,458,576,318
102,277,459,574,318
102,277,460,574,316
103,276,458,574,316
101,276,459,575,318
103,277,458,575,317
102,277,459,574,317
104,276,459,576,318
103,275,460,575,317
102,277,458,575,316
102,276,459,575,317
101,275,460,574,317
102,277,458,575,317
101,278,459,574,318
100,277,459,574,318
103,277,458,576,318
103,278,460,576,316
102,276,459,574,317
102,277,459,576,316
103,277,459,574,316
102,278,458,574,317
104,277,459,575,318
102,278,460,575,316
103,276,458,575,316
102,278,460,574,316
101,278,459,575,318
103,278,458,573,317
103,277,458,575,317
103,277,459,576,317
103,278,459,574,317
103,278,458,575,317
102,278,460,576,316
102,277,459,576,319
100,277,457,574,318
102,276,458,575,317
104,276,459,575,317
102,278,459,574,318
102,277,459,576,317
102,278,458,575,318
102,277,460,574,317
102,276,458,574,317
101,278,459,574,317
103,277,458,575,316
102,278,457,576,317
103,276,460,574,316
103,277,459,575,317
102,276,459,574,317
103,277,458,575,318
103,277,458,575,318
102,277,458,573,317
101,277,459,576,317
102,277,459,575,317
101,278,458,576,316
103,278,459,574,317
103,277,460,574,316
104,277,459,576,317
102,277,458,575,317
104,277,458,574,319
103,277,459,575,316
103,277,458,574,317
102,277,458,575,317
102,276,459,575,317
102,276,459,574,318
103,277,458,575,316
101,276,458,575,318
100,276,459,575,317
103,278,458,574,318
103,278,458,575,318
103,278,458,575,318
101,277,459,574,317
104,278,458,575,318
103,278,459,574,318
102,278,458,575,317
102,276,458,574,317
103,277,458,576,317
103,277,458,575,317
101,277,460,574,318
102,278,459,574,317
102,277,458,574,316
102,277,460,575,318
102,278,458,574,317
103,278,458,575,318
104,277,459,574,317
102,277,459,573,317
104,277,459,576,317
104,276,460,574,317
101,278,459,575,318
102,276,459,574,318
100,277,458,574,317
104,278,458,575,316
103,279,458,575,316
101,278,458,575,317
102,278,459,575,316
103,278,458,575,317
103,276,458,576,317
101,276,460,575,318
103,278,459,576,316
103,277,458,575,316
104,277,458,576,317
101,277,459,575,318
103,278,459,576,319
104,276,459,574,317
102,277,459,573,316
103,277,458,576,317
102,277,459,574,317
102,277,459,573,318
102,277,458,575,317
101,276,458,575,317
103,277,458,576,316
102,277,458,575,317
103,277,460,574,318
101,276,459,574,316
102,277,458,575,318
101,277,459,575,317
102,276,458,576,316
102,276,459,573,318
103,277,458,575,317
103,277,458,573,316
102,277,458,574,318
102,277,458,575,316
103,278,459,574,316
102,277,458,575,317
102,277,457,575,317
103,278,459,575,317
102,278,458,574,316
102,279,459,576,318
103,280,458,575,317
103,279,459,574,318
102,278,459,574,316
102,279,457,574,318
101,279,458,575,319
102,279,458,573,316
103,275,458,576,318
102,275,459,574,316
102,276,459,574,316
101,276,458,576,317
103,275,459,575,317
100,275,459,575,316
102,276,458,574,316
102,276,459,574,318
101,276,459,574,318
102,277,459,573,318
103,277,459,574,317
100,276,458,576,318
101,277,459,575,318
102,279,457,575,317
101,278,458,574,315
103,278,457,574,317
103,276,458,576,318
100,277,459,573,317
101,276,457,575,316
103,276,458,575,317
101,277,459,574,318
101,277,458,575,317
103,276,460,574,317
103,279,458,574,318
102,279,458,573,317
103,279,458,575,317
102,278,459,574,316
104,275,458,573,316
103,275,458,573,318
103,277,459,573,318
101,275,459,573,316
102,276,459,573,318
102,276,458,574,317
102,275,457,573,318
102,277,458,575,318
102,276,458,575,317
104,276,459,574,317
102,275,459,575,318
102,278,458,575,318
101,277,459,573,317
101,277,459,573,317
104,274,459,573,316
102,276,458,575,317
102,275,459,573,317
102,273,458,574,316
103,273,457,575,316
103,274,459,575,317
102,274,457,576,317
102,277,457,574,316
102,277,458,574,316
101,276,458,575,316
102,277,459,575,317
101,278,457,575,317
103,278,458,575,316
102,278,457,575,318
103,277,459,574,317
103,276,458,575,316
102,275,458,575,316
101,277,458,575,318
102,277,459,573,317
103,276,458,575,317
101,276,458,575,317
103,275,459,574,317
103,275,458,574,317
102,278,457,575,318
101,277,458,573,317
104,277,459,574,318
103,276,458,574,317
103,279,457,574,317
104,274,458,575,318
102,274,458,573,316
104,273,457,575,317
103,276,458,575,317
102,276,458,574,316
102,275,458,573,319
103,272,458,575,318
102,275,459,574,317
102,273,458,575,318
103,277,458,574,319
104,275,457,574,316
103,277,458,573,318
102,277,459,573,317
103,277,457,574,318
103,275,457,574,317
100,273,459,575,319
104,277,458,574,315
104,273,458,574,319
102,275,460,575,317
102,276,458,574,317
104,273,458,575,318
102,274,458,574,318
104,276,458,575,317
102,278,458,574,316
103,278,459,574,316
102,277,458,575,316
100,278,458,575,318
102,277,458,575,318
102,278,459,573,316
102,278,458,574,317
103,279,458,574,316
102,278,458,573,316
102,278,458,574,316
102,278,458,575,318
103,279,459,573,316
100,278,459,574,318
101,279,460,573,315
100,280,458,575,318
102,280,457,575,317
101,279,459,574,317
101,280,459,575,317
102,279,458,574,317
101,279,459,575,316
103,280,458,574,316
100,279,458,574,317
100,280,457,574,316
100,280,458,575,317
103,279,458,573,316
102,278,459,573,317
102,278,458,575,317
101,277,458,575,318
104,277,458,573,317
101,278,458,573,317
103,274,457,574,317
103,277,459,573,316
103,276,457,575,317
101,278,458,573,317
103,278,457,573,318
102,278,457,575,317
103,278,458,575,316
102,278,457,574,317
101,277,457,574,316
102,278,459,573,317
103,277,457,574,317
102,277,457,574,316
102,277,457,574,318
104,278,458,575,317
103,278,458,575,318
102,278,457,574,316
102,276,457,574,317
103,275,457,574,318
103,274,458,575,317
102,273,457,574,318
102,277,458,575,318
103,275,457,573,317
103,273,458,575,316
104,276,459,573,317
101,274,458,573,316
102,276,458,575,316
102,276,459,575,318
103,274,458,573,316
103,276,458,573,318
103,278,457,573,316
101,278,458,573,317
102,277,459,573,317
102,276,458,575,319
103,278,458,574,316
102,274,457,575,317
103,275,459,575,316
102,276,458,575,317
104,274,459,573,317
102,276,459,574,318
104,275,459,575,317
102,275,459,574,316
102,274,458,574,317
102,276,458,574,319
102,274,458,573,317
104,275,458,575,317
103,275,458,574,317
103,277,457,575,316
102,277,458,573,317
103,278,458,573,316
